name,date_apr,date,lot,kettle,compay,wled,base_oil_pct,base_gr_pct,liq_add_pct,sol_add_pct,si_pct,total_pct,pen,elco_xx,Flag for Removal,thickener,adj_base_pct,adj_sol_pct,adj_liq_pct,adj_si_pct,rework
Lucas White Lithium,4/13/23,103,T12051I,K2,Lucas,none,0.2506893,0.68,0.00,0.07,0.00,1.00,279,FALSE,FALSE,LI,0.9087599,0.0906632,0.0000000,0.0000000,0.0595814
Lucas White Lithium,9/8/22,251,Y08033H,K2,Lucas,none,0.4732224,0.57,0.00,0.02,0.00,1.06,280,FALSE,FALSE,LI,1.0830220,0.0379307,0.0000000,0.0000000,0.0000000
Lucas White Lithium,8/29/22,241,X26254H,K2,Lucas,none,0.3316513,0.69,0.00,0.02,0.00,1.04,281,FALSE,FALSE,LI,1.0330367,0.0224972,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/16/22,259,Y14085H,K2,Lucas,none,0.3805579,0.60,0.00,0.02,0.00,1.00,283,FALSE,FALSE,LI,0.9711163,0.0287173,0.0000000,0.0000000,0.0148549
Lucas White Lithium,2/13/23,44,R10092I,K2,Lucas,none,0.3403752,0.60,0.00,0.06,0.00,1.00,288,FALSE,FALSE,LI,0.9043625,0.0956375,0.0000000,0.0000000,0.0000000
Molub-Alloy OG 9002 Heavy ,8/18/23,230,X15138I,K2,Castrol,800 kg,0.5909695,0.16,0.09,0.16,0.00,1.00,329,FALSE,FALSE,LI,0.3981867,0.3902230,0.2115903,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,6/22/23,173,2306200162,K2,Calumet,620 kg,0.5230098,0.41,0.02,0.05,0.00,1.00,321,FALSE,FALSE,LX,0.8557557,0.1107193,0.0335250,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,6/26/23,177,2306230183,K2,Calumet,620 kg,0.5902119,0.34,0.02,0.05,0.00,1.00,324,FALSE,FALSE,LX,0.8272388,0.1338291,0.0389321,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,6/16/23,167,2306150118,K2,Calumet,620 kg,0.2853803,0.63,0.02,0.06,0.00,1.00,334,FALSE,FALSE,LX,0.8868450,0.0876436,0.0255114,0.0000000,0.1540891
Molylube 5% Moly EP GR AC 1,3/10/23,69,2303080079,K2,Calumet,800 kg,0.4007782,0.51,0.01,0.08,0.00,1.00,324,FALSE,FALSE,AX,0.8540990,0.1258117,0.0200893,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,5/19/23,139,2305170142,K2,Calumet,800 kg,0.3062532,0.59,0.03,0.07,0.00,1.00,327,FALSE,FALSE,AX,0.8562824,0.1056278,0.0380898,0.0000000,0.0000000
RP Endurosyn Grease,8/14/23,226,2308110118,K2,Calumet,620 kg,0.0452237,0.76,0.19,0.00,0.00,1.00,279,FALSE,FALSE,SMG,0.7978723,0.0000000,0.2021277,0.0000000,0.0000000
RP Endurosyn Grease,8/10/23,222,2308040054,K2,Calumet,620 kg,0.0274725,0.78,0.19,0.00,0.00,1.00,281,FALSE,FALSE,SMG,0.8065913,0.0000000,0.1934087,0.0000000,0.0000000
RP Endurosyn Grease,8/12/23,224,2308080084,K2,Calumet,620 kg,0.0000000,0.80,0.20,0.00,0.00,1.00,281,FALSE,FALSE,SMG,0.7979734,0.0000000,0.2020266,0.0000000,0.0000000
RP Paper Mill Grease,3/22/23,81,2303170162,K2,Calumet,none,0.0000000,0.82,0.18,0.00,0.00,1.00,307,FALSE,FALSE,AX,0.8216069,0.0000000,0.1783931,0.0000000,0.0000000
RP Paper Mill Grease,3/25/23,84,2303230197,K2,Calumet,none,0.0518995,0.78,0.16,0.00,0.00,1.00,307,FALSE,FALSE,AX,0.8278958,0.0000000,0.1721042,0.0000000,0.0000000
RP Thermax Grease 680,9/11/23,254,2309070022,K2,Calumet,none,0.1428408,0.77,0.09,0.00,0.00,1.00,283,FALSE,FALSE,AX,0.8943252,0.0000000,0.1056748,0.0000000,0.0000000
RP Ultra-Performance Grease #2,8/26/23,238,2308230196,K2,Calumet,315kg ,0.0382983,0.80,0.16,0.00,0.00,1.00,281,FALSE,FALSE,AX,0.8353378,0.0000000,0.1646622,0.0000000,0.0000000
RSC Heavy Haul #1.5,11/3/22,307,A02022H,K2,RS Claire,620 kg @ 1470 rpm,0.0370858,0.76,0.00,0.20,0.00,1.00,302,FALSE,FALSE,AX,0.7910607,0.2089393,0.0000000,0.0000000,0.4597580
RSC Heavy Haul #1.5,11/1/22,305,Z31227H,K2,RS Claire,620 kg @ 1470 rpm,0.1637421,0.72,0.00,0.11,0.00,1.00,265,FALSE,FALSE,RSC,0.8654505,0.1345495,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,5/4/22,124,U02003H,K2,RS Claire,620 kg @ 1470 rpm,0.1390703,0.82,0.00,0.04,0.00,1.00,273,FALSE,FALSE,RSC,0.9555589,0.0444411,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,7/29/22,210,W26183H,K2,RS Claire,620 kg @ 1470 rpm,0.1320031,0.75,0.00,0.11,0.00,1.00,275,FALSE,FALSE,RSC,0.8679644,0.1320356,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,5/17/22,137,U16122H,K2,RS Claire,620 kg @ 1470 rpm,0.1757855,0.76,0.00,0.06,0.00,1.00,278,FALSE,FALSE,RSC,0.9259753,0.0740247,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,7/29/22,210,W28193H,K2,RS Claire,620 kg @ 1470 rpm,0.0531590,0.84,0.00,0.11,0.00,1.00,281,FALSE,FALSE,RSC,0.8842602,0.1157398,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/25/23,298,Z24262I,K2,RS Claire,620 kg @ 1470 rpm,0.0120030,0.86,0.00,0.12,0.00,1.00,284,FALSE,FALSE,RSC,0.8747153,0.1252847,0.0000000,0.0000000,0.1525747
RSC Heavy Haul #1.5,5/11/22,131,U09056H,K2,RS Claire,620 kg @ 1470 rpm,0.0928041,0.85,0.00,0.06,0.00,1.00,285,FALSE,FALSE,RSC,0.9342147,0.0657853,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/24/23,297,Z20159I,K2,RS Claire,620 kg @ 1470 rpm,0.0115976,0.87,0.00,0.12,0.00,1.00,290,FALSE,FALSE,RSC,0.8789968,0.1210032,0.0000000,0.0000000,0.1039231
RSC Heavy Haul #1.5,7/15/22,196,W15093H,K2,RS Claire,620 kg @ 1470 rpm,0.0140378,0.88,0.00,0.10,0.00,1.00,292,FALSE,FALSE,RSC,0.8937620,0.1062380,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,3/7/22,66,S04027H,K2,RS Claire,620 kg @ 1470 rpm,0.0505306,0.91,0.00,0.04,0.00,1.00,295,FALSE,FALSE,RSC,0.9579564,0.0420436,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,11/27/23,331,A20161I,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.87,0.00,0.13,0.00,1.00,300,FALSE,FALSE,RSC,0.8735632,0.1264368,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,12/2/21,336,B02002G,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.97,0.00,0.03,0.00,1.00,300,FALSE,FALSE,RSC,0.9683816,0.0316184,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,12/8/21,342,B09063G,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.97,0.00,0.03,0.00,1.00,300,FALSE,FALSE,RSC,0.9683846,0.0316154,0.0000000,0.0000000,0.0579233
RSC Heavy Haul #1.5,2/22/23,53,R20211I,K2,RS Claire,620 kg @ 1470 rpm,0.1691292,0.72,0.00,0.11,0.00,1.00,300,FALSE,FALSE,RSC,0.8691050,0.1308950,0.0000000,0.0000000,0.0976706
RSC Heavy Haul #1.5,5/19/22,139,U18141H,K2,RS Claire,620 kg @ 1470 rpm,0.0146703,0.92,0.00,0.06,0.00,1.00,300,FALSE,FALSE,RSC,0.9379885,0.0620115,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/21/23,294,Z23224I,K2,RS Claire,620 kg @ 1470 rpm,0.0125733,0.87,0.00,0.12,0.00,1.00,300,FALSE,FALSE,RSC,0.8832767,0.1167233,0.0000000,0.0000000,0.0652912
RSC Heavy Haul #1.5,10/26/23,299,Z26264I,K2,RS Claire,620 kg @ 1470 rpm,0.0369416,0.85,0.00,0.12,0.00,1.00,300,FALSE,FALSE,RSC,0.8776390,0.1223610,0.0000000,0.0000000,0.1863933
RSC Heavy Haul #1.5,11/30/23,334,A30231I,K2,RS Claire,620 kg @ 1470 rpm,0.0804800,0.80,0.00,0.12,0.00,1.00,301,FALSE,FALSE,RSC,0.8687142,0.1312858,0.0000000,0.0000000,0.2175406
RSC Heavy Haul #1.5,1/31/22,31,Q29211H,K2,RS Claire,620 kg @ 1470 rpm,0.2041558,0.76,0.00,0.04,0.00,1.00,301,FALSE,FALSE,RSC,0.9494249,0.0505751,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,5/18/22,138,U16123H,K2,RS Claire,620 kg @ 1470 rpm,0.1488871,0.79,0.00,0.06,0.00,1.00,301,FALSE,FALSE,RSC,0.9271407,0.0728593,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,6/6/23,157,V03033I,K2,RS Claire,620 kg @ 1470 rpm,0.0593981,0.83,0.00,0.11,0.00,1.00,301,FALSE,FALSE,RSC,0.8840864,0.1159136,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,6/9/23,160,V09075I,K2,RS Claire,620 kg @ 1470 rpm,0.0883671,0.79,0.00,0.12,0.00,1.00,301,FALSE,FALSE,RSC,0.8700312,0.1299688,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/25/23,298,Z25263I,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.88,0.00,0.12,0.00,1.00,301,FALSE,FALSE,RSC,0.8763273,0.1236727,0.0000000,0.0000000,0.1304189
RSC Heavy Haul #1.5,11/28/23,332,A27195I,K2,RS Claire,620 kg @ 1470 rpm,0.0354767,0.84,0.00,0.12,0.00,1.00,302,FALSE,FALSE,RSC,0.8735632,0.1264368,0.0000000,0.0000000,0.1814882
RSC Heavy Haul #1.5,12/6/21,340,B06030G,K2,RS Claire,620 kg @ 1470 rpm,0.0646910,0.91,0.00,0.03,0.00,1.00,302,FALSE,FALSE,RSC,0.9683161,0.0316839,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,12/7/21,341,B08053G,K2,RS Claire,620 kg @ 1470 rpm,0.0844395,0.89,0.00,0.03,0.00,1.00,302,FALSE,FALSE,RSC,0.9683846,0.0316154,0.0000000,0.0000000,0.0532930
RSC Heavy Haul #1.5,12/10/21,344,B10074G,K2,RS Claire,620 kg @ 1470 rpm,0.0459473,0.92,0.00,0.03,0.00,1.00,302,FALSE,FALSE,RSC,0.9685537,0.0314463,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,1/26/22,26,Q24145H,K2,RS Claire,620 kg @ 1470 rpm,0.0825559,0.87,0.00,0.05,0.00,1.00,302,FALSE,FALSE,RSC,0.9502385,0.0497615,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,2/1/22,32,Q28206H,K2,RS Claire,620 kg @ 1470 rpm,0.0500769,0.91,0.00,0.04,0.00,1.00,302,FALSE,FALSE,RSC,0.9579484,0.0420516,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,2/3/22,34,Q31216H,K2,RS Claire,620 kg @ 1470 rpm,0.0694587,0.89,0.00,0.04,0.00,1.00,302,FALSE,FALSE,RSC,0.9564121,0.0435879,0.0000000,0.0000000,0.0649475
RSC Heavy Haul #1.5,5/20/22,140,U18149H,K2,RS Claire,620 kg @ 1470 rpm,0.0495295,0.89,0.00,0.06,0.00,1.00,302,FALSE,FALSE,RSC,0.9379885,0.0620115,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,6/5/23,156,V02009I,K2,RS Claire,620 kg @ 1470 rpm,0.1171656,0.77,0.00,0.11,0.00,1.00,302,FALSE,FALSE,RSC,0.8754013,0.1245987,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,11/4/22,308,A02030H,K2,RS Claire,620 kg @ 1470 rpm,0.0285128,0.78,0.00,0.20,0.00,1.00,303,FALSE,FALSE,RSC,0.7988965,0.2011035,0.0000000,0.0000000,0.4274146
RSC Heavy Haul #1.5,12/29/22,363,B29196H,K2,RS Claire,620 kg @ 1470 rpm,0.0786233,0.80,0.00,0.12,0.00,1.00,303,FALSE,FALSE,RSC,0.8671711,0.1328289,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,1/5/23,5,Q05026I,K2,RS Claire,620 kg @ 1470 rpm,0.1665778,0.72,0.00,0.11,0.00,1.00,303,FALSE,FALSE,RSC,0.8680844,0.1319156,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,3/21/22,80,S16159H,K2,RS Claire,620 kg @ 1470 rpm,0.1492320,0.81,0.00,0.04,0.00,1.00,303,FALSE,FALSE,RSC,0.9525113,0.0474887,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,1/28/22,28,Q27197H,K2,RS Claire,620 kg @ 1470 rpm,0.1583830,0.80,0.00,0.04,0.00,1.00,304,FALSE,FALSE,RSC,0.9495475,0.0504525,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,5/2/22,122,T28258H,K2,RS Claire,620 kg @ 1470 rpm,0.0464720,0.91,0.00,0.05,0.00,1.00,304,FALSE,FALSE,RSC,0.9502071,0.0497929,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,12/3/21,337,B03013G,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.93,0.04,0.03,0.00,1.00,305,FALSE,FALSE,RSC,0.9256974,0.0302218,0.0440808,0.0000000,0.0000000
RSC Heavy Haul #1.5,12/4/21,338,B03018G,K2,RS Claire,620 kg @ 1470 rpm,0.0215651,0.91,0.04,0.03,0.00,1.00,305,FALSE,FALSE,RSC,0.9256974,0.0302218,0.0440808,0.0000000,0.0000000
RSC Heavy Haul #1.5,3/11/22,70,S10074H,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.97,0.00,0.03,0.00,1.00,305,FALSE,FALSE,RSC,0.9681367,0.0318633,0.0000000,0.0000000,0.3696044
RSC Heavy Haul #1.5,3/17/22,76,S15106H,K2,RS Claire,620 kg @ 1470 rpm,0.2273341,0.80,0.00,0.03,0.00,1.06,305,FALSE,FALSE,RSC,1.0364457,0.0387544,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,5/11/22,131,U11078H,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.94,0.00,0.06,0.00,1.00,305,FALSE,FALSE,RSC,0.9379885,0.0620115,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,5/12/22,132,U12091H,K2,RS Claire,620 kg @ 1470 rpm,0.0289960,0.91,0.00,0.06,0.00,1.00,305,FALSE,FALSE,RSC,0.9378126,0.0621874,0.0000000,0.0000000,0.1039298
RSC Heavy Haul #1.5,6/12/23,163,V12079I,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.88,0.00,0.12,0.00,1.00,305,FALSE,FALSE,RSC,0.8840616,0.1159384,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/16/23,289,Z16170I,K2,RS Claire,620 kg @ 1470 rpm,0.1292546,0.75,0.00,0.12,0.00,1.00,305,FALSE,FALSE,RSC,0.8642586,0.1357414,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,1/3/23,3,B30202H,K2,RS Claire,620 kg @ 1470 rpm,0.2328431,0.66,0.00,0.11,0.00,1.00,306,FALSE,FALSE,RSC,0.8626198,0.1373802,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/14/23,287,Z12102I,K2,RS Claire,620 kg @ 1470 rpm,0.0797342,0.81,0.00,0.11,0.00,1.00,306,FALSE,FALSE,RSC,0.8808664,0.1191336,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,12/9/21,343,B09065G,K2,RS Claire,620 kg @ 1470 rpm,0.0510526,0.92,0.00,0.03,0.00,1.00,307,FALSE,FALSE,RSC,0.9683846,0.0316154,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,3/17/22,76,S15110H,K2,RS Claire,620 kg @ 1470 rpm,0.2052686,0.76,0.00,0.04,0.00,1.00,307,FALSE,FALSE,RSC,0.9522170,0.0477830,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,3/18/22,77,S16152H,K2,RS Claire,620 kg @ 1470 rpm,0.1074691,0.85,0.00,0.04,0.00,1.00,307,FALSE,FALSE,RSC,0.9524383,0.0475617,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,1/5/23,5,Q03001I,K2,RS Claire,620 kg @ 1470 rpm,0.1804635,0.71,0.00,0.11,0.00,1.00,308,FALSE,FALSE,RSC,0.8702696,0.1297304,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,1/6/23,6,Q07032I,K2,RS Claire,620 kg @ 1470 rpm,0.1899579,0.70,0.00,0.11,0.00,1.00,308,FALSE,FALSE,RSC,0.8674310,0.1325690,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,2/18/23,49,R18161I,K2,RS Claire,620 kg @ 1470 rpm,0.1304963,0.69,0.00,0.18,0.00,1.00,308,FALSE,FALSE,RSC,0.7910691,0.2089309,0.0000000,0.0000000,0.2688475
RSC Heavy Haul #1.5,5/16/22,136,U13111H,K2,RS Claire,620 kg @ 1470 rpm,0.1342883,0.80,0.00,0.06,0.00,1.00,308,FALSE,FALSE,RSC,0.9283006,0.0716994,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/19/23,292,Z19158I,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.88,0.00,0.12,0.00,1.00,308,FALSE,FALSE,RSC,0.8825289,0.1174711,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,3/23/22,82,S16162H,K2,RS Claire,620 kg @ 1470 rpm,0.1387925,0.82,0.00,0.04,0.00,1.00,309,FALSE,FALSE,RSC,0.9539081,0.0460919,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/28/22,301,Z28218H,K2,RS Claire,620 kg @ 1470 rpm,0.1209173,0.76,0.00,0.12,0.00,1.00,309,FALSE,FALSE,RSC,0.8665609,0.1334391,0.0000000,0.0000000,0.0905610
RSC Heavy Haul #1.5,10/27/23,300,Z27289I,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.88,0.00,0.12,0.00,1.00,310,FALSE,FALSE,RSC,0.8764821,0.1235179,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,10/19/23,292,Z17157I,K2,RS Claire,620 kg @ 1470 rpm,0.1181351,0.77,0.00,0.11,0.00,1.00,318,FALSE,FALSE,RSC,0.8761853,0.1238147,0.0000000,0.0000000,0.0000000
RSC Heavy Haul #1.5,3/10/22,69,S08052H,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.94,0.03,0.03,0.00,1.00,320,FALSE,FALSE,RSC,0.9360529,0.0294318,0.0345152,0.0000000,0.0000000
RSC Heavy Haul #1.5,11/29/23,333,A28202I,K2,RS Claire,620 kg @ 1470 rpm,0.0000000,0.87,0.00,0.13,0.00,1.00,344,FALSE,FALSE,RSC,0.8735632,0.1264368,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,2/28/23,59,R28271I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,299,FALSE,FALSE,RSC,0.8896797,0.1103203,0.0000000,0.0000000,0.0173124
RSC Rail King #1.5,1/13/23,13,Q13083i,K2,RS Claire,800kg @ 1470 rpm,0.0000000,0.93,0.00,0.11,0.00,1.05,300,FALSE,FALSE,RSC,0.9339190,0.1138273,0.0000000,0.0000000,0.0455705
RSC Rail King #1.5,3/3/23,62,S02033I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,300,FALSE,FALSE,RSC,0.8897380,0.1102620,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,6/8/23,159,V08061I,K2,RS Claire,800kg,0.0971817,0.80,0.00,0.10,0.00,1.00,300,FALSE,FALSE,RSC,0.8892819,0.1107181,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,7/21/22,202,W19137H,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,300,FALSE,FALSE,RSC,0.8915383,0.1084617,0.0000000,0.0000000,0.2087160
RSC Rail King #1.5,7/22/22,203,W22145H,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,300,FALSE,FALSE,RSC,0.8917623,0.1082377,0.0000000,0.0000000,0.2179409
RSC Rail King #1.5,11/7/22,311,A07040H,K2,RS Claire,800kg,0.1012206,0.78,0.00,0.12,0.00,1.00,301,FALSE,FALSE,RSC,0.8704869,0.1295131,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,11/11/22,315,A10078H,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,301,FALSE,FALSE,RSC,0.8886585,0.1113415,0.0000000,0.0000000,0.2646554
RSC Rail King #1.5,1/11/23,11,Q11072I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,301,FALSE,FALSE,RSC,0.8947879,0.1052121,0.0000000,0.0000000,0.1491022
RSC Rail King #1.5,3/1/23,60,S01005I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,301,FALSE,FALSE,RSC,0.8896797,0.1103203,0.0000000,0.0000000,0.0734550
RSC Rail King #1.5,4/28/23,118,T27216I,K2,RS Claire,800kg,0.0205210,0.87,0.00,0.11,0.00,1.00,301,FALSE,FALSE,RSC,0.8880871,0.1119129,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,12/2/23,336,A30235I,K2,RS Claire,800kg,0.0345837,0.84,0.00,0.12,0.00,1.00,302,FALSE,FALSE,RSC,0.8705722,0.1294278,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,2/27/23,58,R26250I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,302,FALSE,FALSE,RSC,0.8912061,0.1087939,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,5/3/23,123,U02018I,K2,RS Claire,800kg,0.0000000,0.90,0.00,0.10,0.00,1.00,302,FALSE,FALSE,RSC,0.8980351,0.1019649,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,1/12/23,12,Q11076I,K2,RS Claire,800kg @ 1470 rpm,0.0000000,0.89,0.00,0.11,0.00,1.00,303,FALSE,FALSE,RSC,0.8899319,0.1100681,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,3/7/23,66,S07055I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,303,FALSE,FALSE,RSC,0.8861818,0.1138182,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,5/1/23,121,T29231I,K2,RS Claire,800kg,0.0118773,0.89,0.00,0.10,0.00,1.00,303,FALSE,FALSE,RSC,0.8977940,0.1022060,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,3/8/23,67,S08076I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,304,FALSE,FALSE,RSC,0.8880709,0.1119291,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,11/14/22,318,A11088H,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,305,FALSE,FALSE,RSC,0.8911375,0.1088625,0.0000000,0.0000000,0.1760038
RSC Rail King #1.5,5/1/23,121,U01002I,K2,RS Claire,800kg,0.0052762,0.89,0.00,0.10,0.00,1.00,305,FALSE,FALSE,RSC,0.8980003,0.1019997,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,7/26/22,207,W26172H,K2,RS Claire,800kg,0.0000000,0.87,0.00,0.13,0.00,1.00,305,FALSE,FALSE,RSC,0.8662258,0.1337742,0.0000000,0.0000000,0.0792795
RSC Rail King #1.5,7/18/22,199,W16096H,K2,RS Claire,800kg,0.0203600,0.87,0.00,0.11,0.00,1.00,306,FALSE,FALSE,RSC,0.8886596,0.1113404,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,7/20/22,201,W19132H,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,306,FALSE,FALSE,RSC,0.8902329,0.1097671,0.0000000,0.0000000,0.4140170
RSC Rail King #1.5,11/10/22,314,A08073H,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,307,FALSE,FALSE,RSC,0.8902311,0.1097689,0.0000000,0.0000000,0.2732572
RSC Rail King #1.5,2/24/23,55,R24240I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,307,FALSE,FALSE,RSC,0.8896797,0.1103203,0.0000000,0.0000000,0.0421689
RSC Rail King #1.5,6/7/23,158,V07056I,K2,RS Claire,800kg,0.0754831,0.82,0.00,0.11,0.00,1.00,307,FALSE,FALSE,RSC,0.8824298,0.1175702,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,7/19/22,200,W18114H,K2,RS Claire,800kg,0.0258987,0.84,0.00,0.13,0.00,1.00,307,FALSE,FALSE,RSC,0.8623134,0.1376866,0.0000000,0.0000000,0.2566801
RSC Rail King #1.5,3/25/22,84,S22179H,K2,RS Claire,800kg,0.0419135,0.85,0.00,0.11,0.00,1.00,308,FALSE,FALSE,RSC,0.8867242,0.1132758,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,6/9/23,160,V09073I,K2,RS Claire,800kg,0.0000000,0.88,0.00,0.12,0.00,1.00,309,FALSE,FALSE,RSC,0.8841512,0.1158488,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,1/9/23,9,Q07037I,K2,RS Claire,800kg @ 1470 rpm,0.0415198,0.83,0.00,0.13,0.00,1.00,310,FALSE,FALSE,RSC,0.8626543,0.1373457,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,3/6/23,65,S04044I,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,310,FALSE,FALSE,RSC,0.8903689,0.1096311,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,1/10/23,10,Q09063I,K2,RS Claire,800kg,0.0000000,0.90,0.00,0.10,0.00,1.00,312,FALSE,FALSE,RSC,0.8975843,0.1024157,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,11/15/22,319,A15116H,K2,RS Claire,800kg,0.0648423,0.83,0.00,0.10,0.00,1.00,319,FALSE,FALSE,RSC,0.8877912,0.1122088,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,11/12/22,316,A07051H,K2,RS Claire,800kg,0.0000000,0.90,0.00,0.10,0.00,1.00,323,FALSE,FALSE,RSC,0.9022330,0.0977670,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,4/27/23,117,T26202I,K2,RS Claire,800kg,0.0443664,0.85,0.00,0.10,0.00,1.00,328,FALSE,FALSE,RSC,0.8906238,0.1093762,0.0000000,0.0000000,0.0000000
RSC Rail King #1.5,7/18/22,199,W18105H,K2,RS Claire,800kg,0.0000000,0.89,0.00,0.11,0.00,1.00,333,FALSE,FALSE,RSC,0.8934109,0.1065891,0.0000000,0.0000000,0.0000000
SCA 680,11/7/23,311,Z30230I,K2,NEO,800 kg weld SCAR <1.65,0.0463289,0.67,0.07,0.21,0.00,1.00,294,FALSE,FALSE,CAX,0.7058408,0.2184577,0.0757014,0.0000000,0.0000000
